,sex,age,priors_count,c_charge_degree,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
3505,0,-0.6506537523654337,-0.6927874630415009,1,0,0,1,0,0,0
1134,0,1.4837499522379851,0.575631489317442,1,0,0,1,0,0,0
3388,1,1.3129976558697116,-0.48138430431501034,0,0,0,1,0,0,0
3533,0,-0.9921583451019806,-0.2699811455885199,0,1,0,0,0,0,0
3909,0,-0.9921583451019806,-0.48138430431501034,0,1,0,0,0,0,0
5079,1,-0.39452530781302336,-0.2699811455885199,1,0,0,1,0,0,0
863,1,-0.39452530781302336,0.36422833059095155,0,1,0,0,0,0,0
1692,0,-0.05302071507647639,-0.48138430431501034,0,0,0,1,0,0,0
3373,0,0.5446123222124808,-0.6927874630415009,0,0,0,1,0,0,0
4661,1,-0.6506537523654337,-0.6927874630415009,1,1,0,0,0,0,0
1069,1,-0.4799014559971601,-0.48138430431501034,1,0,0,1,0,0,0
6010,1,0.7153646185807543,-0.48138430431501034,1,0,0,0,1,0,0
4788,1,0.1177315812917971,-0.2699811455885199,0,1,0,0,0,0,0
6678,1,-0.3091491596288866,-0.05857798686202939,1,0,0,1,0,0,0
5625,0,2.93514447136831,-0.2699811455885199,1,0,0,1,0,0,0
3256,1,0.37386002584420736,2.901066235308837,0,0,0,1,0,0,0
1912,1,-0.7360299005495704,0.575631489317442,0,1,0,0,0,0,0
7114,1,0.7153646185807543,0.36422833059095155,1,1,0,0,0,0,0
956,1,-0.4799014559971601,1.421244124223404,0,1,0,0,0,0,0
1606,1,0.1177315812917971,-0.6927874630415009,0,1,0,0,0,0,0
4346,1,0.7153646185807543,-0.6927874630415009,0,1,0,0,0,0,0
6479,0,0.9714930631331645,-0.6927874630415009,1,0,0,1,0,0,0
995,1,-1.1629106414702541,-0.48138430431501034,0,0,0,0,1,0,0
1183,0,-0.4799014559971601,1.6326472829498946,0,0,0,1,0,0,0
5346,1,2.252135285895216,-0.6927874630415009,1,0,0,1,0,0,0
4816,1,-0.8214060487337072,-0.48138430431501034,1,1,0,0,0,0,0
1928,1,-0.05302071507647639,0.7870346480439325,0,1,0,0,0,0,0
1960,1,1.9106306931586687,0.998437806770423,0,1,0,0,0,0,0
3715,1,-0.22377301144474987,1.421244124223404,0,1,0,0,0,0,0
5756,1,-0.05302071507647639,-0.6927874630415009,1,0,1,0,0,0,0
1582,1,-0.6506537523654337,-0.48138430431501034,0,1,0,0,0,0,0
5622,0,0.6299884703966175,-0.6927874630415009,1,0,0,1,0,0,0
3780,0,-0.22377301144474987,-0.48138430431501034,1,1,0,0,0,0,0
5058,1,-0.05302071507647639,1.6326472829498946,0,1,0,0,0,0,0
6849,1,-0.6506537523654337,-0.2699811455885199,1,0,0,1,0,0,0
3782,1,0.03235543310766036,-0.48138430431501034,0,1,0,0,0,0,0
5892,0,1.7398783967903952,-0.6927874630415009,1,0,0,1,0,0,0
828,1,0.03235543310766036,2.0554536004028754,0,1,0,0,0,0,0
5743,1,-0.4799014559971601,-0.48138430431501034,0,0,0,1,0,0,0
3850,0,-0.39452530781302336,0.1528251718644611,0,0,0,0,0,0,1
4302,1,-0.3091491596288866,0.1528251718644611,1,0,0,1,0,0,0
2825,1,1.825254544974532,-0.2699811455885199,0,0,0,1,0,0,0
1559,1,-0.22377301144474987,2.478259917855856,0,1,0,0,0,0,0
6729,1,-0.6506537523654337,-0.6927874630415009,1,0,0,0,0,0,1
5906,1,0.8861169149490278,-0.6927874630415009,0,0,0,0,0,0,1
6017,1,1.0568692113173013,2.0554536004028754,0,1,0,0,0,0,0
1167,1,-0.5652776041812969,1.2098409654969136,0,1,0,0,0,0,0
6772,1,1.5691261004221218,-0.6927874630415009,1,0,0,0,0,0,1
6462,1,1.6545022486062586,0.1528251718644611,0,1,0,0,0,0,0
5964,1,-1.2482867896543908,-0.48138430431501034,1,1,0,0,0,0,0
4737,1,0.20310772947593386,-0.48138430431501034,0,0,0,0,1,0,0
4088,1,2.508263730447626,-0.6927874630415009,1,0,0,1,0,0,0
2899,0,-0.22377301144474987,-0.48138430431501034,1,0,0,0,1,0,0
4523,1,-1.2482867896543908,-0.6927874630415009,1,0,0,0,1,0,0
1414,1,1.5691261004221218,-0.6927874630415009,1,1,0,0,0,0,0
4891,0,-0.3091491596288866,-0.6927874630415009,0,1,0,0,0,0,0
1787,1,-0.13839686326061312,-0.6927874630415009,0,0,0,1,0,0,0
2112,1,0.7153646185807543,-0.48138430431501034,0,0,0,1,0,0,0
1201,0,-0.13839686326061312,-0.48138430431501034,0,1,0,0,0,0,0
150,0,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
1603,1,-0.22377301144474987,-0.48138430431501034,0,0,0,0,0,0,1
5536,1,-0.05302071507647639,-0.6927874630415009,0,1,0,0,0,0,0
1043,1,-0.22377301144474987,-0.2699811455885199,1,1,0,0,0,0,0
3277,1,-0.6506537523654337,0.575631489317442,0,1,0,0,0,0,0
6048,0,-1.0775344932861173,-0.6927874630415009,1,0,0,1,0,0,0
6880,1,-0.4799014559971601,-0.2699811455885199,1,0,0,1,0,0,0
6173,0,0.1177315812917971,-0.48138430431501034,1,1,0,0,0,0,0
3803,1,0.8861169149490278,3.5352757114883087,1,1,0,0,0,0,0
1424,1,-0.39452530781302336,3.5352757114883087,0,1,0,0,0,0,0
4518,0,-0.9921583451019806,-0.6927874630415009,0,1,0,0,0,0,0
6471,1,0.5446123222124808,0.575631489317442,0,1,0,0,0,0,0
4758,1,-0.7360299005495704,0.36422833059095155,1,0,0,1,0,0,0
6160,1,0.9714930631331645,-0.6927874630415009,0,0,0,1,0,0,0
1458,1,1.9106306931586687,-0.05857798686202939,0,0,0,0,1,0,0
2677,1,-0.9067821969178439,-0.6927874630415009,0,0,0,1,0,0,0
3220,1,1.0568692113173013,-0.05857798686202939,0,1,0,0,0,0,0
332,0,0.1177315812917971,-0.6927874630415009,0,1,0,0,0,0,0
1225,0,-0.5652776041812969,-0.48138430431501034,1,0,0,1,0,0,0
1448,0,-0.6506537523654337,-0.48138430431501034,1,1,0,0,0,0,0
1193,1,-1.2482867896543908,-0.6927874630415009,1,1,0,0,0,0,0
4472,1,0.9714930631331645,2.0554536004028754,0,0,0,0,1,0,0
2967,1,-0.4799014559971601,-0.6927874630415009,0,0,0,0,1,0,0
5020,1,0.9714930631331645,-0.05857798686202939,0,1,0,0,0,0,0
1253,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
5339,1,-0.3091491596288866,2.6896630765823466,0,1,0,0,0,0,0
338,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
1237,1,-0.05302071507647639,-0.2699811455885199,1,1,0,0,0,0,0
1547,1,0.9714930631331645,-0.6927874630415009,0,1,0,0,0,0,0
1144,1,-0.9921583451019806,-0.6927874630415009,0,0,0,1,0,0,0
2793,1,2.166759137711079,1.2098409654969136,0,1,0,0,0,0,0
5749,0,0.1177315812917971,0.1528251718644611,0,1,0,0,0,0,0
2275,1,0.20310772947593386,-0.48138430431501034,1,0,0,1,0,0,0
5159,1,-1.1629106414702541,-0.6927874630415009,0,0,0,0,1,0,0
1499,1,-0.9921583451019806,-0.6927874630415009,0,0,0,1,0,0,0
732,1,1.1422453595014381,-0.2699811455885199,0,1,0,0,0,0,0
6301,1,-0.8214060487337072,-0.2699811455885199,0,0,0,1,0,0,0
2046,1,0.9714930631331645,-0.2699811455885199,1,0,0,1,0,0,0
1634,1,1.4837499522379851,-0.2699811455885199,0,0,0,0,0,0,1
5861,1,-0.6506537523654337,-0.6927874630415009,1,1,0,0,0,0,0
1859,1,1.5691261004221218,1.2098409654969136,0,0,0,0,1,0,0
1947,1,-0.39452530781302336,-0.48138430431501034,1,1,0,0,0,0,0
4179,1,-0.13839686326061312,2.0554536004028754,0,1,0,0,0,0,0
2759,0,0.2884838776600706,-0.6927874630415009,0,0,0,1,0,0,0
2589,1,-0.39452530781302336,-0.6927874630415009,0,1,0,0,0,0,0
7172,1,2.252135285895216,0.1528251718644611,1,1,0,0,0,0,0
3720,1,-0.22377301144474987,0.575631489317442,1,1,0,0,0,0,0
3736,1,-1.2482867896543908,-0.6927874630415009,1,0,0,0,1,0,0
1535,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
678,0,-0.05302071507647639,2.478259917855856,0,0,0,1,0,0,0
2768,1,-0.3091491596288866,-0.05857798686202939,0,0,0,1,0,0,0
1506,1,1.7398783967903952,1.6326472829498946,1,0,0,1,0,0,0
6766,1,0.7153646185807543,-0.05857798686202939,0,1,0,0,0,0,0
5960,1,-0.9067821969178439,-0.05857798686202939,0,1,0,0,0,0,0
2341,1,-1.0775344932861173,-0.48138430431501034,0,0,0,1,0,0,0
3097,1,-0.7360299005495704,-0.6927874630415009,1,0,0,1,0,0,0
324,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
743,1,-0.39452530781302336,3.9580820289412895,0,0,0,1,0,0,0
5766,0,-0.6506537523654337,-0.6927874630415009,1,0,0,0,1,0,0
3610,1,0.8861169149490278,-0.48138430431501034,1,1,0,0,0,0,0
4065,1,-1.2482867896543908,-0.2699811455885199,0,1,0,0,0,0,0
6285,1,-1.2482867896543908,-0.2699811455885199,0,1,0,0,0,0,0
4705,1,0.1177315812917971,2.6896630765823466,1,1,0,0,0,0,0
2401,1,1.9960068413428056,2.6896630765823466,0,1,0,0,0,0,0
5089,1,-0.05302071507647639,0.36422833059095155,0,0,0,0,1,0,0
5656,1,-0.7360299005495704,-0.48138430431501034,0,1,0,0,0,0,0
2479,0,0.6299884703966175,-0.6927874630415009,1,0,0,1,0,0,0
31,1,-0.39452530781302336,1.2098409654969136,0,0,0,1,0,0,0
2394,1,-0.7360299005495704,-0.6927874630415009,0,1,0,0,0,0,0
4586,1,1.3983738040538483,0.998437806770423,1,1,0,0,0,0,0
6524,1,-0.9067821969178439,-0.6927874630415009,0,0,0,1,0,0,0
3764,1,-0.4799014559971601,-0.2699811455885199,0,1,0,0,0,0,0
4457,1,1.825254544974532,0.36422833059095155,0,1,0,0,0,0,0
151,0,-0.7360299005495704,-0.6927874630415009,1,0,0,1,0,0,0
5364,1,-0.6506537523654337,-0.48138430431501034,0,1,0,0,0,0,0
7088,1,1.6545022486062586,1.421244124223404,0,1,0,0,0,0,0
16,1,0.20310772947593386,-0.6927874630415009,1,0,0,0,1,0,0
6607,1,0.5446123222124808,0.1528251718644611,0,0,0,1,0,0,0
1794,1,-0.8214060487337072,4.38088834639427,0,0,0,0,0,0,1
2773,1,0.1177315812917971,0.36422833059095155,1,1,0,0,0,0,0
3578,1,0.03235543310766036,-0.48138430431501034,0,1,0,0,0,0,0
4684,1,-0.6506537523654337,-0.48138430431501034,1,0,0,0,1,0,0
2745,0,0.800740766764891,-0.48138430431501034,0,0,0,1,0,0,0
446,0,1.3129976558697116,-0.05857798686202939,0,1,0,0,0,0,0
5763,0,3.3620252122889935,-0.6927874630415009,1,0,0,1,0,0,0
6186,1,-0.9067821969178439,-0.05857798686202939,0,0,0,1,0,0,0
1101,1,-0.9067821969178439,-0.6927874630415009,0,0,0,0,1,0,0
6915,0,0.6299884703966175,0.998437806770423,0,1,0,0,0,0,0
2518,1,1.1422453595014381,-0.6927874630415009,0,0,0,1,0,0,0
4208,0,-0.39452530781302336,-0.2699811455885199,0,1,0,0,0,0,0
6548,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
6058,1,0.2884838776600706,-0.6927874630415009,0,0,0,1,0,0,0
4243,1,0.1177315812917971,2.6896630765823466,0,1,0,0,0,0,0
624,1,-0.4799014559971601,-0.6927874630415009,1,1,0,0,0,0,0
4349,1,-1.1629106414702541,-0.6927874630415009,1,0,0,1,0,0,0
1494,0,-1.2482867896543908,-0.05857798686202939,1,0,0,1,0,0,0
5007,1,-1.0775344932861173,-0.6927874630415009,0,0,0,1,0,0,0
1638,1,0.8861169149490278,-0.6927874630415009,0,0,0,0,1,0,0
4688,1,1.0568692113173013,-0.05857798686202939,0,1,0,0,0,0,0
5128,1,0.20310772947593386,-0.2699811455885199,0,1,0,0,0,0,0
2110,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
3494,1,0.6299884703966175,0.36422833059095155,0,1,0,0,0,0,0
1693,1,-1.2482867896543908,-0.48138430431501034,0,0,0,1,0,0,0
5376,1,0.20310772947593386,2.901066235308837,1,1,0,0,0,0,0
7039,0,-0.5652776041812969,0.7870346480439325,0,0,0,1,0,0,0
4454,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
1498,1,0.4592361740283441,-0.6927874630415009,0,0,0,1,0,0,0
2012,1,-0.8214060487337072,0.1528251718644611,0,1,0,0,0,0,0
1124,1,0.03235543310766036,0.36422833059095155,0,1,0,0,0,0,0
5325,1,0.20310772947593386,1.8440504416763848,1,1,0,0,0,0,0
6750,1,-0.39452530781302336,-0.05857798686202939,1,1,0,0,0,0,0
6362,1,-0.7360299005495704,-0.2699811455885199,0,1,0,0,0,0,0
478,1,1.0568692113173013,-0.05857798686202939,0,0,0,1,0,0,0
2430,0,0.2884838776600706,-0.6927874630415009,0,0,0,0,1,0,0
6863,0,-0.8214060487337072,-0.6927874630415009,0,0,0,0,1,0,0
2322,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
186,1,1.9106306931586687,-0.48138430431501034,0,0,0,0,1,0,0
4540,0,-0.4799014559971601,-0.6927874630415009,0,0,0,1,0,0,0
1054,1,1.5691261004221218,-0.2699811455885199,0,1,0,0,0,0,0
422,1,0.6299884703966175,-0.48138430431501034,0,0,0,0,0,0,1
4834,1,-0.5652776041812969,-0.05857798686202939,0,0,0,1,0,0,0
885,1,-0.9067821969178439,-0.05857798686202939,0,0,0,0,1,0,0
3486,1,0.2884838776600706,0.998437806770423,1,1,0,0,0,0,0
7182,0,1.2276215076855748,-0.2699811455885199,0,0,0,1,0,0,0
3428,1,0.7153646185807543,-0.2699811455885199,0,0,0,1,0,0,0
375,0,1.3129976558697116,-0.48138430431501034,1,0,0,1,0,0,0
779,0,0.03235543310766036,0.1528251718644611,0,1,0,0,0,0,0
2335,1,-0.13839686326061312,-0.6927874630415009,0,0,0,0,1,0,0
4292,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
369,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
2738,0,0.2884838776600706,3.5352757114883087,0,0,0,0,1,0,0
2764,1,0.03235543310766036,-0.6927874630415009,0,1,0,0,0,0,0
4335,1,-0.22377301144474987,0.36422833059095155,0,0,0,1,0,0,0
4447,1,0.5446123222124808,-0.6927874630415009,0,0,0,0,1,0,0
2259,1,1.2276215076855748,-0.6927874630415009,0,0,0,1,0,0,0
4018,1,0.800740766764891,-0.6927874630415009,1,1,0,0,0,0,0
878,1,-0.9921583451019806,0.575631489317442,0,1,0,0,0,0,0
4259,0,-0.9067821969178439,-0.6927874630415009,0,0,0,1,0,0,0
5231,1,-1.1629106414702541,-0.6927874630415009,1,1,0,0,0,0,0
1491,1,-0.4799014559971601,0.7870346480439325,0,1,0,0,0,0,0
5459,1,1.825254544974532,0.575631489317442,0,0,0,0,0,0,1
7028,1,0.7153646185807543,4.16948518766778,0,1,0,0,0,0,0
4213,0,-0.9067821969178439,-0.2699811455885199,0,0,0,0,0,0,1
2502,1,-0.7360299005495704,1.2098409654969136,1,0,0,1,0,0,0
4811,1,0.20310772947593386,-0.6927874630415009,0,0,0,0,0,0,1
605,1,-0.6506537523654337,0.575631489317442,0,0,0,1,0,0,0
6444,1,1.1422453595014381,-0.6927874630415009,0,0,0,1,0,0,0
484,1,1.9960068413428056,-0.48138430431501034,0,0,0,0,1,0,0
6004,1,-0.13839686326061312,-0.2699811455885199,0,0,0,0,0,0,1
7187,1,1.9106306931586687,2.266856759129366,0,0,0,1,0,0,0
7135,1,1.825254544974532,0.1528251718644611,0,1,0,0,0,0,0
6237,1,-0.13839686326061312,0.575631489317442,0,0,0,1,0,0,0
244,1,-0.22377301144474987,2.266856759129366,0,1,0,0,0,0,0
541,1,-1.1629106414702541,-0.6927874630415009,0,0,0,0,1,0,0
2411,1,0.20310772947593386,1.2098409654969136,0,1,0,0,0,0,0
2848,1,0.20310772947593386,-0.48138430431501034,1,1,0,0,0,0,0
302,1,-0.9067821969178439,-0.6927874630415009,0,0,0,0,0,0,1
6317,1,-0.39452530781302336,2.0554536004028754,0,1,0,0,0,0,0
1308,1,-0.6506537523654337,-0.6927874630415009,1,1,0,0,0,0,0
5837,1,0.1177315812917971,-0.6927874630415009,1,1,0,0,0,0,0
2013,1,-0.7360299005495704,-0.6927874630415009,1,1,0,0,0,0,0
4563,0,0.8861169149490278,0.575631489317442,0,0,1,0,0,0,0
840,1,-0.5652776041812969,-0.48138430431501034,0,1,0,0,0,0,0
653,1,-0.6506537523654337,2.0554536004028754,0,1,0,0,0,0,0
1691,1,-0.9921583451019806,-0.2699811455885199,0,0,0,1,0,0,0
2657,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
3683,1,0.03235543310766036,0.575631489317442,0,1,0,0,0,0,0
6898,1,0.37386002584420736,-0.48138430431501034,0,0,0,1,0,0,0
2256,1,-0.7360299005495704,-0.6927874630415009,1,0,0,1,0,0,0
749,1,3.105896767736583,0.998437806770423,0,1,0,0,0,0,0
380,1,0.6299884703966175,-0.48138430431501034,0,1,0,0,0,0,0
6788,0,-0.8214060487337072,-0.6927874630415009,1,1,0,0,0,0,0
506,1,0.03235543310766036,-0.48138430431501034,0,0,0,1,0,0,0
5340,1,-1.1629106414702541,-0.6927874630415009,0,0,0,1,0,0,0
121,1,-0.6506537523654337,-0.05857798686202939,0,1,0,0,0,0,0
3566,1,1.1422453595014381,0.1528251718644611,0,1,0,0,0,0,0
4956,1,-1.1629106414702541,-0.2699811455885199,1,0,0,1,0,0,0
2541,1,-0.39452530781302336,1.2098409654969136,0,1,0,0,0,0,0
2009,1,0.03235543310766036,-0.2699811455885199,1,1,0,0,0,0,0
104,1,-0.39452530781302336,-0.6927874630415009,0,0,0,1,0,0,0
2622,1,-0.4799014559971601,-0.6927874630415009,1,1,0,0,0,0,0
3716,1,1.0568692113173013,0.36422833059095155,1,0,0,1,0,0,0
5368,1,0.1177315812917971,0.1528251718644611,0,0,0,1,0,0,0
2288,1,1.0568692113173013,3.9580820289412895,0,1,0,0,0,0,0
4731,1,-0.22377301144474987,0.7870346480439325,0,1,0,0,0,0,0
3343,1,-1.0775344932861173,0.7870346480439325,0,1,0,0,0,0,0
1,1,-0.05302071507647639,-0.6927874630415009,0,1,0,0,0,0,0
5069,1,0.800740766764891,0.575631489317442,0,1,0,0,0,0,0
1096,1,1.3129976558697116,0.998437806770423,0,0,0,1,0,0,0
6164,1,-0.7360299005495704,-0.6927874630415009,0,0,0,0,0,0,1
3193,1,-0.4799014559971601,0.575631489317442,0,0,0,1,0,0,0
699,1,0.9714930631331645,-0.6927874630415009,0,1,0,0,0,0,0
5391,1,-0.9067821969178439,-0.6927874630415009,0,0,0,0,1,0,0
3446,1,-0.3091491596288866,-0.6927874630415009,1,1,0,0,0,0,0
2868,1,-0.8214060487337072,-0.48138430431501034,0,0,0,1,0,0,0
1856,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
6013,1,-0.9067821969178439,-0.05857798686202939,0,1,0,0,0,0,0
251,0,0.20310772947593386,-0.6927874630415009,1,0,0,0,0,0,1
910,1,-1.0775344932861173,-0.48138430431501034,0,1,0,0,0,0,0
4101,1,0.6299884703966175,2.901066235308837,1,1,0,0,0,0,0
6369,1,-0.9921583451019806,-0.6927874630415009,1,1,0,0,0,0,0
2397,0,-0.7360299005495704,-0.6927874630415009,1,1,0,0,0,0,0
6543,1,0.20310772947593386,0.36422833059095155,1,1,0,0,0,0,0
1844,1,-0.6506537523654337,0.1528251718644611,1,0,0,1,0,0,0
196,1,-0.9921583451019806,-0.6927874630415009,0,1,0,0,0,0,0
4177,1,-1.0775344932861173,-0.48138430431501034,0,0,0,1,0,0,0
6287,0,0.9714930631331645,-0.6927874630415009,0,0,0,1,0,0,0
6868,1,-0.9921583451019806,-0.05857798686202939,1,1,0,0,0,0,0
2364,1,0.800740766764891,-0.6927874630415009,0,1,0,0,0,0,0
329,1,-0.5652776041812969,-0.2699811455885199,1,0,0,1,0,0,0
4509,0,0.1177315812917971,-0.6927874630415009,1,1,0,0,0,0,0
4876,1,-0.6506537523654337,0.998437806770423,1,1,0,0,0,0,0
5750,0,-0.8214060487337072,0.575631489317442,0,1,0,0,0,0,0
4429,1,-0.39452530781302336,1.8440504416763848,0,1,0,0,0,0,0
469,0,-0.9067821969178439,0.575631489317442,0,1,0,0,0,0,0
689,1,0.800740766764891,2.266856759129366,0,1,0,0,0,0,0
7193,1,-0.8214060487337072,-0.48138430431501034,0,1,0,0,0,0,0
6704,1,-0.4799014559971601,1.2098409654969136,0,1,0,0,0,0,0
6909,1,0.37386002584420736,-0.05857798686202939,0,1,0,0,0,0,0
613,1,-0.8214060487337072,0.1528251718644611,0,1,0,0,0,0,0
2071,1,-0.4799014559971601,0.7870346480439325,1,0,0,1,0,0,0
2200,1,0.4592361740283441,-0.48138430431501034,0,1,0,0,0,0,0
4634,1,0.03235543310766036,-0.6927874630415009,0,0,0,0,1,0,0
3917,1,-1.0775344932861173,-0.48138430431501034,0,1,0,0,0,0,0
2636,1,0.37386002584420736,-0.48138430431501034,0,1,0,0,0,0,0
3774,1,0.2884838776600706,-0.6927874630415009,1,0,0,1,0,0,0
621,0,-1.0775344932861173,-0.6927874630415009,1,1,0,0,0,0,0
3459,1,-0.5652776041812969,0.7870346480439325,0,1,0,0,0,0,0
5221,1,-0.13839686326061312,-0.6927874630415009,1,1,0,0,0,0,0
4551,1,-1.1629106414702541,-0.2699811455885199,0,1,0,0,0,0,0
817,1,-0.22377301144474987,-0.6927874630415009,1,1,0,0,0,0,0
6830,1,1.2276215076855748,-0.48138430431501034,1,1,0,0,0,0,0
5189,1,-0.3091491596288866,0.7870346480439325,1,1,0,0,0,0,0
4253,0,0.7153646185807543,-0.6927874630415009,1,0,0,1,0,0,0
1245,1,-0.22377301144474987,-0.48138430431501034,0,1,0,0,0,0,0
698,1,0.800740766764891,-0.48138430431501034,0,1,0,0,0,0,0
611,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
3960,1,1.1422453595014381,-0.2699811455885199,0,0,0,1,0,0,0
4305,1,1.0568692113173013,-0.2699811455885199,0,0,0,1,0,0,0
5933,1,-0.8214060487337072,0.575631489317442,1,1,0,0,0,0,0
1890,1,-0.9067821969178439,-0.2699811455885199,1,1,0,0,0,0,0
4229,0,0.1177315812917971,-0.6927874630415009,1,0,0,0,1,0,0
6895,1,-0.6506537523654337,2.901066235308837,0,1,0,0,0,0,0
2125,1,3.0205206195524466,1.6326472829498946,0,0,0,1,0,0,0
924,1,-0.6506537523654337,-0.48138430431501034,0,1,0,0,0,0,0
925,0,2.93514447136831,-0.6927874630415009,1,0,0,0,1,0,0
5923,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
2176,1,-0.13839686326061312,0.1528251718644611,0,1,0,0,0,0,0
2326,1,-1.2482867896543908,-0.6927874630415009,0,0,0,1,0,0,0
3783,1,1.9106306931586687,-0.48138430431501034,0,0,0,1,0,0,0
4217,1,-0.3091491596288866,-0.6927874630415009,1,0,0,0,1,0,0
1090,1,-0.9921583451019806,-0.48138430431501034,0,1,0,0,0,0,0
4632,1,-0.8214060487337072,-0.05857798686202939,0,0,0,1,0,0,0
6712,1,-1.1629106414702541,-0.6927874630415009,0,0,0,1,0,0,0
4889,1,1.3129976558697116,-0.6927874630415009,0,0,0,1,0,0,0
4709,0,3.0205206195524466,-0.6927874630415009,0,0,0,0,0,0,1
4818,1,-0.8214060487337072,-0.6927874630415009,1,1,0,0,0,0,0
1169,1,1.2276215076855748,-0.05857798686202939,0,1,0,0,0,0,0
5555,1,-0.3091491596288866,-0.48138430431501034,0,0,0,1,0,0,0
4050,1,-0.05302071507647639,-0.2699811455885199,0,0,0,1,0,0,0
6593,1,1.3983738040538483,-0.48138430431501034,0,1,0,0,0,0,0
4419,1,-1.1629106414702541,-0.48138430431501034,1,1,0,0,0,0,0
6044,1,-0.13839686326061312,1.2098409654969136,1,1,0,0,0,0,0
3623,1,-1.1629106414702541,-0.48138430431501034,0,0,0,1,0,0,0
3695,0,0.6299884703966175,-0.6927874630415009,1,1,0,0,0,0,0
3747,1,-1.0775344932861173,-0.2699811455885199,0,1,0,0,0,0,0
5807,0,0.37386002584420736,-0.05857798686202939,0,1,0,0,0,0,0
1298,1,1.6545022486062586,0.1528251718644611,1,0,0,1,0,0,0
5986,1,-1.2482867896543908,-0.6927874630415009,0,0,0,1,0,0,0
3338,1,-1.2482867896543908,-0.2699811455885199,0,1,0,0,0,0,0
1038,1,1.7398783967903952,2.901066235308837,0,1,0,0,0,0,0
7122,0,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
6314,1,-0.22377301144474987,0.7870346480439325,0,0,0,0,1,0,0
607,0,2.0813829895269422,-0.6927874630415009,1,0,0,1,0,0,0
6671,1,0.9714930631331645,-0.6927874630415009,0,0,0,1,0,0,0
1707,1,1.2276215076855748,-0.48138430431501034,0,1,0,0,0,0,0
4162,1,1.6545022486062586,-0.05857798686202939,0,1,0,0,0,0,0
4228,1,0.37386002584420736,2.0554536004028754,0,1,0,0,0,0,0
2936,1,-0.22377301144474987,0.575631489317442,0,1,0,0,0,0,0
3511,0,0.1177315812917971,-0.05857798686202939,0,0,0,1,0,0,0
4677,1,0.8861169149490278,0.998437806770423,0,0,0,0,1,0,0
7077,1,-0.4799014559971601,2.478259917855856,0,1,0,0,0,0,0
1058,1,-0.7360299005495704,-0.6927874630415009,0,1,0,0,0,0,0
32,1,-0.22377301144474987,0.1528251718644611,0,1,0,0,0,0,0
2937,1,-0.9067821969178439,-0.05857798686202939,0,1,0,0,0,0,0
2846,1,-0.13839686326061312,0.36422833059095155,1,0,0,1,0,0,0
893,1,-0.6506537523654337,-0.6927874630415009,0,0,0,1,0,0,0
4384,1,0.6299884703966175,-0.6927874630415009,0,0,0,1,0,0,0
342,0,-0.39452530781302336,-0.6927874630415009,1,0,0,1,0,0,0
806,1,-0.39452530781302336,2.901066235308837,0,1,0,0,0,0,0
2760,1,0.1177315812917971,1.421244124223404,0,1,0,0,0,0,0
5791,1,0.1177315812917971,4.803694663847252,0,0,0,0,1,0,0
6184,0,0.7153646185807543,-0.6927874630415009,1,1,0,0,0,0,0
24,1,-0.9067821969178439,-0.48138430431501034,0,0,0,0,1,0,0
3233,1,-1.1629106414702541,-0.05857798686202939,1,1,0,0,0,0,0
1037,0,-1.1629106414702541,-0.6927874630415009,1,1,0,0,0,0,0
1070,1,-0.7360299005495704,-0.6927874630415009,0,0,0,1,0,0,0
1234,1,-0.6506537523654337,-0.48138430431501034,0,0,0,0,0,0,1
1490,1,-0.13839686326061312,-0.6927874630415009,1,0,0,1,0,0,0
5344,1,-0.39452530781302336,-0.48138430431501034,0,1,0,0,0,0,0
6230,1,-0.39452530781302336,-0.6927874630415009,0,0,0,0,1,0,0
334,0,-0.9921583451019806,-0.48138430431501034,1,0,0,0,1,0,0
2447,1,1.5691261004221218,-0.6927874630415009,1,0,0,0,0,0,1
1465,0,1.825254544974532,-0.48138430431501034,0,0,0,1,0,0,0
2794,1,1.2276215076855748,-0.6927874630415009,1,0,0,0,0,0,1
674,1,0.1177315812917971,-0.6927874630415009,1,1,0,0,0,0,0
1687,1,-0.7360299005495704,-0.6927874630415009,1,0,0,1,0,0,0
4554,0,-0.3091491596288866,-0.6927874630415009,0,1,0,0,0,0,0
